date,transect_id,NDVI
2018-05-11,T1,-0.2748231589794159
2018-05-11,T2,-0.2748231589794159
2018-05-11,T3,-0.2748231589794159
2018-05-11,T4,-0.2748231589794159
2018-05-11,T5,-0.2748231589794159
2018-05-11,T6,-0.2748231589794159
2018-05-11,T7,-0.2748231589794159
2018-05-11,T8,-0.2748231589794159
2018-05-11,T9,-0.2748231589794159
2018-05-11,T10,-0.2748231589794159
2018-05-11,T11,-0.2748231589794159
2018-05-11,T12,-0.2748231589794159
2018-05-11,T13,-0.2748231589794159
2018-05-11,T14,-0.2748231589794159
2018-05-11,T15,-0.2748231589794159
2018-05-11,T16,-0.2748231589794159
2018-05-11,T17,-0.2748231589794159
2018-05-11,T18,-0.2748231589794159
2018-05-11,T19,-0.2748231589794159
2018-06-11,T1,
2018-06-11,T2,
2018-06-11,T3,
2018-06-11,T4,
2018-06-11,T5,
2018-06-11,T6,
2018-06-11,T7,
2018-06-11,T8,
2018-06-11,T9,
2018-06-11,T10,
2018-06-11,T11,
2018-06-11,T12,
2018-06-11,T13,
2018-06-11,T14,
2018-06-11,T15,
2018-06-11,T16,
2018-06-11,T17,
2018-06-11,T18,
2018-06-11,T19,
2018-06-16,T1,
2018-06-16,T2,
2018-06-16,T3,
2018-06-16,T4,
2018-06-16,T5,
2018-06-16,T6,
2018-06-16,T7,
2018-06-16,T8,
2018-06-16,T9,
2018-06-16,T10,
2018-06-16,T11,
2018-06-16,T12,
2018-06-16,T13,
2018-06-16,T14,
2018-06-16,T15,
2018-06-16,T16,
2018-06-16,T17,
2018-06-16,T18,
2018-06-16,T19,
2018-07-30,T1,-0.2785469591617584
2018-07-30,T2,-0.2785469591617584
2018-07-30,T3,-0.2785469591617584
2018-07-30,T4,-0.2785469591617584
2018-07-30,T5,-0.2785469591617584
2018-07-30,T6,-0.2785469591617584
2018-07-30,T7,-0.2785469591617584
2018-07-30,T8,-0.2785469591617584
2018-07-30,T9,-0.2785469591617584
2018-07-30,T10,-0.2785469591617584
2018-07-30,T11,-0.2785469591617584
2018-07-30,T12,-0.2785469591617584
2018-07-30,T13,-0.2785469591617584
2018-07-30,T14,-0.2785469591617584
2018-07-30,T15,-0.2785469591617584
2018-07-30,T16,-0.2785469591617584
2018-07-30,T17,-0.2785469591617584
2018-07-30,T18,-0.2785469591617584
2018-07-30,T19,-0.2785469591617584
2018-08-05,T1,
2018-08-05,T2,
2018-08-05,T3,
2018-08-05,T4,
2018-08-05,T5,
2018-08-05,T6,
2018-08-05,T7,
2018-08-05,T8,
2018-08-05,T9,
2018-08-05,T10,
2018-08-05,T11,
2018-08-05,T12,
2018-08-05,T13,
2018-08-05,T14,
2018-08-05,T15,
2018-08-05,T16,
2018-08-05,T17,
2018-08-05,T18,
2018-08-05,T19,
2018-09-09,T1,
2018-09-09,T2,
2018-09-09,T3,
2018-09-09,T4,
2018-09-09,T5,
2018-09-09,T6,
2018-09-09,T7,
2018-09-09,T8,
2018-09-09,T9,
2018-09-09,T10,
2018-09-09,T11,
2018-09-09,T12,
2018-09-09,T13,
2018-09-09,T14,
2018-09-09,T15,
2018-09-09,T16,
2018-09-09,T17,
2018-09-09,T18,
2018-09-09,T19,
2018-09-29,T1,
2018-09-29,T2,
2018-09-29,T3,
2018-09-29,T4,
2018-09-29,T5,
2018-09-29,T6,
2018-09-29,T7,
2018-09-29,T8,
2018-09-29,T9,
2018-09-29,T10,
2018-09-29,T11,
2018-09-29,T12,
2018-09-29,T13,
2018-09-29,T14,
2018-09-29,T15,
2018-09-29,T16,
2018-09-29,T17,
2018-09-29,T18,
2018-09-29,T19,
2018-10-18,T1,-0.4441423714160919
2018-10-18,T2,-0.4441423714160919
2018-10-18,T3,-0.4441423714160919
2018-10-18,T4,-0.4441423714160919
2018-10-18,T5,-0.4441423714160919
2018-10-18,T6,-0.4441423714160919
2018-10-18,T7,-0.4441423714160919
2018-10-18,T8,-0.4441423714160919
2018-10-18,T9,-0.4441423714160919
2018-10-18,T10,-0.4441423714160919
2018-10-18,T11,-0.4441423714160919
2018-10-18,T12,-0.4441423714160919
2018-10-18,T13,-0.4441423714160919
2018-10-18,T14,-0.4441423714160919
2018-10-18,T15,-0.4441423714160919
2018-10-18,T16,-0.4441423714160919
2018-10-18,T17,-0.4441423714160919
2018-10-18,T18,-0.4441423714160919
2018-10-18,T19,-0.4441423714160919
2018-10-19,T1,
2018-10-19,T2,
2018-10-19,T3,
2018-10-19,T4,
2018-10-19,T5,
2018-10-19,T6,
2018-10-19,T7,
2018-10-19,T8,
2018-10-19,T9,
2018-10-19,T10,
2018-10-19,T11,
2018-10-19,T12,
2018-10-19,T13,
2018-10-19,T14,
2018-10-19,T15,
2018-10-19,T16,
2018-10-19,T17,
2018-10-19,T18,
2018-10-19,T19,
2018-11-18,T1,
2018-11-18,T2,
2018-11-18,T3,
2018-11-18,T4,
2018-11-18,T5,
2018-11-18,T6,
2018-11-18,T7,
2018-11-18,T8,
2018-11-18,T9,
2018-11-18,T10,
2018-11-18,T11,
2018-11-18,T12,
2018-11-18,T13,
2018-11-18,T14,
2018-11-18,T15,
2018-11-18,T16,
2018-11-18,T17,
2018-11-18,T18,
2018-11-18,T19,
2018-11-23,T1,
2018-11-23,T2,
2018-11-23,T3,
2018-11-23,T4,
2018-11-23,T5,
2018-11-23,T6,
2018-11-23,T7,
2018-11-23,T8,
2018-11-23,T9,
2018-11-23,T10,
2018-11-23,T11,
2018-11-23,T12,
2018-11-23,T13,
2018-11-23,T14,
2018-11-23,T15,
2018-11-23,T16,
2018-11-23,T17,
2018-11-23,T18,
2018-11-23,T19,
2018-11-28,T1,
2018-11-28,T2,
2018-11-28,T3,
2018-11-28,T4,
2018-11-28,T5,
2018-11-28,T6,
2018-11-28,T7,
2018-11-28,T8,
2018-11-28,T9,
2018-11-28,T10,
2018-11-28,T11,
2018-11-28,T12,
2018-11-28,T13,
2018-11-28,T14,
2018-11-28,T15,
2018-11-28,T16,
2018-11-28,T17,
2018-11-28,T18,
2018-11-28,T19,
2018-12-18,T1,
2018-12-18,T2,
2018-12-18,T3,
2018-12-18,T4,
2018-12-18,T5,
2018-12-18,T6,
2018-12-18,T7,
2018-12-18,T8,
2018-12-18,T9,
2018-12-18,T10,
2018-12-18,T11,
2018-12-18,T12,
2018-12-18,T13,
2018-12-18,T14,
2018-12-18,T15,
2018-12-18,T16,
2018-12-18,T17,
2018-12-18,T18,
2018-12-18,T19,
2018-12-23,T1,
2018-12-23,T2,
2018-12-23,T3,
2018-12-23,T4,
2018-12-23,T5,
2018-12-23,T6,
2018-12-23,T7,
2018-12-23,T8,
2018-12-23,T9,
2018-12-23,T10,
2018-12-23,T11,
2018-12-23,T12,
2018-12-23,T13,
2018-12-23,T14,
2018-12-23,T15,
2018-12-23,T16,
2018-12-23,T17,
2018-12-23,T18,
2018-12-23,T19,
2018-12-28,T1,
2018-12-28,T2,
2018-12-28,T3,
2018-12-28,T4,
2018-12-28,T5,
2018-12-28,T6,
2018-12-28,T7,
2018-12-28,T8,
2018-12-28,T9,
2018-12-28,T10,
2018-12-28,T11,
2018-12-28,T12,
2018-12-28,T13,
2018-12-28,T14,
2018-12-28,T15,
2018-12-28,T16,
2018-12-28,T17,
2018-12-28,T18,
2018-12-28,T19,
2019-01-06,T1,-0.4166431128978729
2019-01-06,T2,-0.4166431128978729
2019-01-06,T3,-0.4166431128978729
2019-01-06,T4,-0.4166431128978729
2019-01-06,T5,-0.4166431128978729
2019-01-06,T6,-0.4166431128978729
2019-01-06,T7,-0.4166431128978729
2019-01-06,T8,-0.4166431128978729
2019-01-06,T9,-0.4166431128978729
2019-01-06,T10,-0.4166431128978729
2019-01-06,T11,-0.4166431128978729
2019-01-06,T12,-0.4166431128978729
2019-01-06,T13,-0.4166431128978729
2019-01-06,T14,-0.4166431128978729
2019-01-06,T15,-0.4166431128978729
2019-01-06,T16,-0.4166431128978729
2019-01-06,T17,-0.4166431128978729
2019-01-06,T18,-0.4166431128978729
2019-01-06,T19,-0.4166431128978729
2019-01-07,T1,
2019-01-07,T2,
2019-01-07,T3,
2019-01-07,T4,
2019-01-07,T5,
2019-01-07,T6,
2019-01-07,T7,
2019-01-07,T8,
2019-01-07,T9,
2019-01-07,T10,
2019-01-07,T11,
2019-01-07,T12,
2019-01-07,T13,
2019-01-07,T14,
2019-01-07,T15,
2019-01-07,T16,
2019-01-07,T17,
2019-01-07,T18,
2019-01-07,T19,
2019-01-17,T1,
2019-01-17,T2,
2019-01-17,T3,
2019-01-17,T4,
2019-01-17,T5,
2019-01-17,T6,
2019-01-17,T7,
2019-01-17,T8,
2019-01-17,T9,
2019-01-17,T10,
2019-01-17,T11,
2019-01-17,T12,
2019-01-17,T13,
2019-01-17,T14,
2019-01-17,T15,
2019-01-17,T16,
2019-01-17,T17,
2019-01-17,T18,
2019-01-17,T19,
2019-01-22,T1,-0.43245989084243774
2019-01-22,T2,-0.43245989084243774
2019-01-22,T3,-0.43245989084243774
2019-01-22,T4,-0.43245989084243774
2019-01-22,T5,-0.43245989084243774
2019-01-22,T6,-0.43245989084243774
2019-01-22,T7,-0.43245989084243774
2019-01-22,T8,-0.43245989084243774
2019-01-22,T9,-0.43245989084243774
2019-01-22,T10,-0.43245989084243774
2019-01-22,T11,-0.43245989084243774
2019-01-22,T12,-0.43245989084243774
2019-01-22,T13,-0.43245989084243774
2019-01-22,T14,-0.43245989084243774
2019-01-22,T15,-0.43245989084243774
2019-01-22,T16,-0.43245989084243774
2019-01-22,T17,-0.43245989084243774
2019-01-22,T18,-0.43245989084243774
2019-01-22,T19,-0.43245989084243774
2019-01-27,T1,
2019-01-27,T2,
2019-01-27,T3,
2019-01-27,T4,
2019-01-27,T5,
2019-01-27,T6,
2019-01-27,T7,
2019-01-27,T8,
2019-01-27,T9,
2019-01-27,T10,
2019-01-27,T11,
2019-01-27,T12,
2019-01-27,T13,
2019-01-27,T14,
2019-01-27,T15,
2019-01-27,T16,
2019-01-27,T17,
2019-01-27,T18,
2019-01-27,T19,
2019-02-01,T1,
2019-02-01,T2,
2019-02-01,T3,
2019-02-01,T4,
2019-02-01,T5,
2019-02-01,T6,
2019-02-01,T7,
2019-02-01,T8,
2019-02-01,T9,
2019-02-01,T10,
2019-02-01,T11,
2019-02-01,T12,
2019-02-01,T13,
2019-02-01,T14,
2019-02-01,T15,
2019-02-01,T16,
2019-02-01,T17,
2019-02-01,T18,
2019-02-01,T19,
2019-02-06,T1,
2019-02-06,T2,
2019-02-06,T3,
2019-02-06,T4,
2019-02-06,T5,
2019-02-06,T6,
2019-02-06,T7,
2019-02-06,T8,
2019-02-06,T9,
2019-02-06,T10,
2019-02-06,T11,
2019-02-06,T12,
2019-02-06,T13,
2019-02-06,T14,
2019-02-06,T15,
2019-02-06,T16,
2019-02-06,T17,
2019-02-06,T18,
2019-02-06,T19,
2019-02-11,T1,
2019-02-11,T2,
2019-02-11,T3,
2019-02-11,T4,
2019-02-11,T5,
2019-02-11,T6,
2019-02-11,T7,
2019-02-11,T8,
2019-02-11,T9,
2019-02-11,T10,
2019-02-11,T11,
2019-02-11,T12,
2019-02-11,T13,
2019-02-11,T14,
2019-02-11,T15,
2019-02-11,T16,
2019-02-11,T17,
2019-02-11,T18,
2019-02-11,T19,
2019-03-13,T1,
2019-03-13,T2,
2019-03-13,T3,
2019-03-13,T4,
2019-03-13,T5,
2019-03-13,T6,
2019-03-13,T7,
2019-03-13,T8,
2019-03-13,T9,
2019-03-13,T10,
2019-03-13,T11,
2019-03-13,T12,
2019-03-13,T13,
2019-03-13,T14,
2019-03-13,T15,
2019-03-13,T16,
2019-03-13,T17,
2019-03-13,T18,
2019-03-13,T19,
2019-03-18,T1,
2019-03-18,T2,
2019-03-18,T3,
2019-03-18,T4,
2019-03-18,T5,
2019-03-18,T6,
2019-03-18,T7,
2019-03-18,T8,
2019-03-18,T9,
2019-03-18,T10,
2019-03-18,T11,
2019-03-18,T12,
2019-03-18,T13,
2019-03-18,T14,
2019-03-18,T15,
2019-03-18,T16,
2019-03-18,T17,
2019-03-18,T18,
2019-03-18,T19,
2019-03-23,T1,
2019-03-23,T2,
2019-03-23,T3,
2019-03-23,T4,
2019-03-23,T5,
2019-03-23,T6,
2019-03-23,T7,
2019-03-23,T8,
2019-03-23,T9,
2019-03-23,T10,
2019-03-23,T11,
2019-03-23,T12,
2019-03-23,T13,
2019-03-23,T14,
2019-03-23,T15,
2019-03-23,T16,
2019-03-23,T17,
2019-03-23,T18,
2019-03-23,T19,
2019-03-27,T1,-0.26051098108291626
2019-03-27,T2,-0.26051098108291626
2019-03-27,T3,-0.26051098108291626
2019-03-27,T4,-0.26051098108291626
2019-03-27,T5,-0.26051098108291626
2019-03-27,T6,-0.26051098108291626
2019-03-27,T7,-0.26051098108291626
2019-03-27,T8,-0.26051098108291626
2019-03-27,T9,-0.26051098108291626
2019-03-27,T10,-0.26051098108291626
2019-03-27,T11,-0.26051098108291626
2019-03-27,T12,-0.26051098108291626
2019-03-27,T13,-0.26051098108291626
2019-03-27,T14,-0.26051098108291626
2019-03-27,T15,-0.26051098108291626
2019-03-27,T16,-0.26051098108291626
2019-03-27,T17,-0.26051098108291626
2019-03-27,T18,-0.26051098108291626
2019-03-27,T19,-0.26051098108291626
2019-03-28,T1,
2019-03-28,T2,
2019-03-28,T3,
2019-03-28,T4,
2019-03-28,T5,
2019-03-28,T6,
2019-03-28,T7,
2019-03-28,T8,
2019-03-28,T9,
2019-03-28,T10,
2019-03-28,T11,
2019-03-28,T12,
2019-03-28,T13,
2019-03-28,T14,
2019-03-28,T15,
2019-03-28,T16,
2019-03-28,T17,
2019-03-28,T18,
2019-03-28,T19,
2019-04-07,T1,
2019-04-07,T2,
2019-04-07,T3,
2019-04-07,T4,
2019-04-07,T5,
2019-04-07,T6,
2019-04-07,T7,
2019-04-07,T8,
2019-04-07,T9,
2019-04-07,T10,
2019-04-07,T11,
2019-04-07,T12,
2019-04-07,T13,
2019-04-07,T14,
2019-04-07,T15,
2019-04-07,T16,
2019-04-07,T17,
2019-04-07,T18,
2019-04-07,T19,
2019-04-12,T1,-0.3703291118144989
2019-04-12,T2,-0.3703291118144989
2019-04-12,T3,-0.3703291118144989
2019-04-12,T4,-0.3703291118144989
2019-04-12,T5,-0.3703291118144989
2019-04-12,T6,-0.3703291118144989
2019-04-12,T7,-0.3703291118144989
2019-04-12,T8,-0.3703291118144989
2019-04-12,T9,-0.3703291118144989
2019-04-12,T10,-0.3703291118144989
2019-04-12,T11,-0.3703291118144989
2019-04-12,T12,-0.3703291118144989
2019-04-12,T13,-0.3703291118144989
2019-04-12,T14,-0.3703291118144989
2019-04-12,T15,-0.3703291118144989
2019-04-12,T16,-0.3703291118144989
2019-04-12,T17,-0.3703291118144989
2019-04-12,T18,-0.3703291118144989
2019-04-12,T19,-0.3703291118144989
2019-04-12,T1,-0.3703291118144989
2019-04-12,T2,-0.3703291118144989
2019-04-12,T3,-0.3703291118144989
2019-04-12,T4,-0.3703291118144989
2019-04-12,T5,-0.3703291118144989
2019-04-12,T6,-0.3703291118144989
2019-04-12,T7,-0.3703291118144989
2019-04-12,T8,-0.3703291118144989
2019-04-12,T9,-0.3703291118144989
2019-04-12,T10,-0.3703291118144989
2019-04-12,T11,-0.3703291118144989
2019-04-12,T12,-0.3703291118144989
2019-04-12,T13,-0.3703291118144989
2019-04-12,T14,-0.3703291118144989
2019-04-12,T15,-0.3703291118144989
2019-04-12,T16,-0.3703291118144989
2019-04-12,T17,-0.3703291118144989
2019-04-12,T18,-0.3703291118144989
2019-04-12,T19,-0.3703291118144989
2019-04-27,T1,
2019-04-27,T2,
2019-04-27,T3,
2019-04-27,T4,
2019-04-27,T5,
2019-04-27,T6,
2019-04-27,T7,
2019-04-27,T8,
2019-04-27,T9,
2019-04-27,T10,
2019-04-27,T11,
2019-04-27,T12,
2019-04-27,T13,
2019-04-27,T14,
2019-04-27,T15,
2019-04-27,T16,
2019-04-27,T17,
2019-04-27,T18,
2019-04-27,T19,
2019-05-12,T1,
2019-05-12,T2,
2019-05-12,T3,
2019-05-12,T4,
2019-05-12,T5,
2019-05-12,T6,
2019-05-12,T7,
2019-05-12,T8,
2019-05-12,T9,
2019-05-12,T10,
2019-05-12,T11,
2019-05-12,T12,
2019-05-12,T13,
2019-05-12,T14,
2019-05-12,T15,
2019-05-12,T16,
2019-05-12,T17,
2019-05-12,T18,
2019-05-12,T19,
2019-05-14,T1,-0.33694612979888916
2019-05-14,T2,-0.33694612979888916
2019-05-14,T3,-0.33694612979888916
2019-05-14,T4,-0.33694612979888916
2019-05-14,T5,-0.33694612979888916
2019-05-14,T6,-0.33694612979888916
2019-05-14,T7,-0.33694612979888916
2019-05-14,T8,-0.33694612979888916
2019-05-14,T9,-0.33694612979888916
2019-05-14,T10,-0.33694612979888916
2019-05-14,T11,-0.33694612979888916
2019-05-14,T12,-0.33694612979888916
2019-05-14,T13,-0.33694612979888916
2019-05-14,T14,-0.33694612979888916
2019-05-14,T15,-0.33694612979888916
2019-05-14,T16,-0.33694612979888916
2019-05-14,T17,-0.33694612979888916
2019-05-14,T18,-0.33694612979888916
2019-05-14,T19,-0.33694612979888916
2019-05-27,T1,
2019-05-27,T2,
2019-05-27,T3,
2019-05-27,T4,
2019-05-27,T5,
2019-05-27,T6,
2019-05-27,T7,
2019-05-27,T8,
2019-05-27,T9,
2019-05-27,T10,
2019-05-27,T11,
2019-05-27,T12,
2019-05-27,T13,
2019-05-27,T14,
2019-05-27,T15,
2019-05-27,T16,
2019-05-27,T17,
2019-05-27,T18,
2019-05-27,T19,
2019-06-01,T1,
2019-06-01,T2,
2019-06-01,T3,
2019-06-01,T4,
2019-06-01,T5,
2019-06-01,T6,
2019-06-01,T7,
2019-06-01,T8,
2019-06-01,T9,
2019-06-01,T10,
2019-06-01,T11,
2019-06-01,T12,
2019-06-01,T13,
2019-06-01,T14,
2019-06-01,T15,
2019-06-01,T16,
2019-06-01,T17,
2019-06-01,T18,
2019-06-01,T19,
2019-06-16,T1,
2019-06-16,T2,
2019-06-16,T3,
2019-06-16,T4,
2019-06-16,T5,
2019-06-16,T6,
2019-06-16,T7,
2019-06-16,T8,
2019-06-16,T9,
2019-06-16,T10,
2019-06-16,T11,
2019-06-16,T12,
2019-06-16,T13,
2019-06-16,T14,
2019-06-16,T15,
2019-06-16,T16,
2019-06-16,T17,
2019-06-16,T18,
2019-06-16,T19,
2019-06-21,T1,
2019-06-21,T2,
2019-06-21,T3,
2019-06-21,T4,
2019-06-21,T5,
2019-06-21,T6,
2019-06-21,T7,
2019-06-21,T8,
2019-06-21,T9,
2019-06-21,T10,
2019-06-21,T11,
2019-06-21,T12,
2019-06-21,T13,
2019-06-21,T14,
2019-06-21,T15,
2019-06-21,T16,
2019-06-21,T17,
2019-06-21,T18,
2019-06-21,T19,
2019-07-21,T1,
2019-07-21,T2,
2019-07-21,T3,
2019-07-21,T4,
2019-07-21,T5,
2019-07-21,T6,
2019-07-21,T7,
2019-07-21,T8,
2019-07-21,T9,
2019-07-21,T10,
2019-07-21,T11,
2019-07-21,T12,
2019-07-21,T13,
2019-07-21,T14,
2019-07-21,T15,
2019-07-21,T16,
2019-07-21,T17,
2019-07-21,T18,
2019-07-21,T19,
2019-08-02,T1,-0.334352046251297
2019-08-02,T2,-0.334352046251297
2019-08-02,T3,-0.334352046251297
2019-08-02,T4,-0.334352046251297
2019-08-02,T5,-0.334352046251297
2019-08-02,T6,-0.334352046251297
2019-08-02,T7,-0.334352046251297
2019-08-02,T8,-0.334352046251297
2019-08-02,T9,-0.334352046251297
2019-08-02,T10,-0.334352046251297
2019-08-02,T11,-0.334352046251297
2019-08-02,T12,-0.334352046251297
2019-08-02,T13,-0.334352046251297
2019-08-02,T14,-0.334352046251297
2019-08-02,T15,-0.334352046251297
2019-08-02,T16,-0.334352046251297
2019-08-02,T17,-0.334352046251297
2019-08-02,T18,-0.334352046251297
2019-08-02,T19,-0.334352046251297
2019-08-18,T1,-0.3147193193435669
2019-08-18,T2,-0.3147193193435669
2019-08-18,T3,-0.3147193193435669
2019-08-18,T4,-0.3147193193435669
2019-08-18,T5,-0.3147193193435669
2019-08-18,T6,-0.3147193193435669
2019-08-18,T7,-0.3147193193435669
2019-08-18,T8,-0.3147193193435669
2019-08-18,T9,-0.3147193193435669
2019-08-18,T10,-0.3147193193435669
2019-08-18,T11,-0.3147193193435669
2019-08-18,T12,-0.3147193193435669
2019-08-18,T13,-0.3147193193435669
2019-08-18,T14,-0.3147193193435669
2019-08-18,T15,-0.3147193193435669
2019-08-18,T16,-0.3147193193435669
2019-08-18,T17,-0.3147193193435669
2019-08-18,T18,-0.3147193193435669
2019-08-18,T19,-0.3147193193435669
2019-09-19,T1,-0.28641313314437866
2019-09-19,T2,-0.28641313314437866
2019-09-19,T3,-0.28641313314437866
2019-09-19,T4,-0.28641313314437866
2019-09-19,T5,-0.28641313314437866
2019-09-19,T6,-0.28641313314437866
2019-09-19,T7,-0.28641313314437866
2019-09-19,T8,-0.28641313314437866
2019-09-19,T9,-0.28641313314437866
2019-09-19,T10,-0.28641313314437866
2019-09-19,T11,-0.28641313314437866
2019-09-19,T12,-0.28641313314437866
2019-09-19,T13,-0.28641313314437866
2019-09-19,T14,-0.28641313314437866
2019-09-19,T15,-0.28641313314437866
2019-09-19,T16,-0.28641313314437866
2019-09-19,T17,-0.28641313314437866
2019-09-19,T18,-0.28641313314437866
2019-09-19,T19,-0.28641313314437866
2019-09-19,T1,-0.28641313314437866
2019-09-19,T2,-0.28641313314437866
2019-09-19,T3,-0.28641313314437866
2019-09-19,T4,-0.28641313314437866
2019-09-19,T5,-0.28641313314437866
2019-09-19,T6,-0.28641313314437866
2019-09-19,T7,-0.28641313314437866
2019-09-19,T8,-0.28641313314437866
2019-09-19,T9,-0.28641313314437866
2019-09-19,T10,-0.28641313314437866
2019-09-19,T11,-0.28641313314437866
2019-09-19,T12,-0.28641313314437866
2019-09-19,T13,-0.28641313314437866
2019-09-19,T14,-0.28641313314437866
2019-09-19,T15,-0.28641313314437866
2019-09-19,T16,-0.28641313314437866
2019-09-19,T17,-0.28641313314437866
2019-09-19,T18,-0.28641313314437866
2019-09-19,T19,-0.28641313314437866
2019-10-05,T1,-0.25276994705200195
2019-10-05,T2,-0.25276994705200195
2019-10-05,T3,-0.25276994705200195
2019-10-05,T4,-0.25276994705200195
2019-10-05,T5,-0.25276994705200195
2019-10-05,T6,-0.25276994705200195
2019-10-05,T7,-0.25276994705200195
2019-10-05,T8,-0.25276994705200195
2019-10-05,T9,-0.25276994705200195
2019-10-05,T10,-0.25276994705200195
2019-10-05,T11,-0.25276994705200195
2019-10-05,T12,-0.25276994705200195
2019-10-05,T13,-0.25276994705200195
2019-10-05,T14,-0.25276994705200195
2019-10-05,T15,-0.25276994705200195
2019-10-05,T16,-0.25276994705200195
2019-10-05,T17,-0.25276994705200195
2019-10-05,T18,-0.25276994705200195
2019-10-05,T19,-0.25276994705200195
2019-10-09,T1,
2019-10-09,T2,
2019-10-09,T3,
2019-10-09,T4,
2019-10-09,T5,
2019-10-09,T6,
2019-10-09,T7,
2019-10-09,T8,
2019-10-09,T9,
2019-10-09,T10,
2019-10-09,T11,
2019-10-09,T12,
2019-10-09,T13,
2019-10-09,T14,
2019-10-09,T15,
2019-10-09,T16,
2019-10-09,T17,
2019-10-09,T18,
2019-10-09,T19,
2019-10-14,T1,
2019-10-14,T2,
2019-10-14,T3,
2019-10-14,T4,
2019-10-14,T5,
2019-10-14,T6,
2019-10-14,T7,
2019-10-14,T8,
2019-10-14,T9,
2019-10-14,T10,
2019-10-14,T11,
2019-10-14,T12,
2019-10-14,T13,
2019-10-14,T14,
2019-10-14,T15,
2019-10-14,T16,
2019-10-14,T17,
2019-10-14,T18,
2019-10-14,T19,
2019-11-03,T1,
2019-11-03,T2,
2019-11-03,T3,
2019-11-03,T4,
2019-11-03,T5,
2019-11-03,T6,
2019-11-03,T7,
2019-11-03,T8,
2019-11-03,T9,
2019-11-03,T10,
2019-11-03,T11,
2019-11-03,T12,
2019-11-03,T13,
2019-11-03,T14,
2019-11-03,T15,
2019-11-03,T16,
2019-11-03,T17,
2019-11-03,T18,
2019-11-03,T19,
2019-11-06,T1,-0.32035794854164124
2019-11-06,T2,-0.32035794854164124
2019-11-06,T3,-0.32035794854164124
2019-11-06,T4,-0.32035794854164124
2019-11-06,T5,-0.32035794854164124
2019-11-06,T6,-0.32035794854164124
2019-11-06,T7,-0.32035794854164124
2019-11-06,T8,-0.32035794854164124
2019-11-06,T9,-0.32035794854164124
2019-11-06,T10,-0.32035794854164124
2019-11-06,T11,-0.32035794854164124
2019-11-06,T12,-0.32035794854164124
2019-11-06,T13,-0.32035794854164124
2019-11-06,T14,-0.32035794854164124
2019-11-06,T15,-0.32035794854164124
2019-11-06,T16,-0.32035794854164124
2019-11-06,T17,-0.32035794854164124
2019-11-06,T18,-0.32035794854164124
2019-11-06,T19,-0.32035794854164124
2019-11-08,T1,
2019-11-08,T2,
2019-11-08,T3,
2019-11-08,T4,
2019-11-08,T5,
2019-11-08,T6,
2019-11-08,T7,
2019-11-08,T8,
2019-11-08,T9,
2019-11-08,T10,
2019-11-08,T11,
2019-11-08,T12,
2019-11-08,T13,
2019-11-08,T14,
2019-11-08,T15,
2019-11-08,T16,
2019-11-08,T17,
2019-11-08,T18,
2019-11-08,T19,
2019-11-13,T1,
2019-11-13,T2,
2019-11-13,T3,
2019-11-13,T4,
2019-11-13,T5,
2019-11-13,T6,
2019-11-13,T7,
2019-11-13,T8,
2019-11-13,T9,
2019-11-13,T10,
2019-11-13,T11,
2019-11-13,T12,
2019-11-13,T13,
2019-11-13,T14,
2019-11-13,T15,
2019-11-13,T16,
2019-11-13,T17,
2019-11-13,T18,
2019-11-13,T19,
2019-11-18,T1,
2019-11-18,T2,
2019-11-18,T3,
2019-11-18,T4,
2019-11-18,T5,
2019-11-18,T6,
2019-11-18,T7,
2019-11-18,T8,
2019-11-18,T9,
2019-11-18,T10,
2019-11-18,T11,
2019-11-18,T12,
2019-11-18,T13,
2019-11-18,T14,
2019-11-18,T15,
2019-11-18,T16,
2019-11-18,T17,
2019-11-18,T18,
2019-11-18,T19,
2019-11-22,T1,-0.3672812581062317
2019-11-22,T2,-0.3672812581062317
2019-11-22,T3,-0.3672812581062317
2019-11-22,T4,-0.3672812581062317
2019-11-22,T5,-0.3672812581062317
2019-11-22,T6,-0.3672812581062317
2019-11-22,T7,-0.3672812581062317
2019-11-22,T8,-0.3672812581062317
2019-11-22,T9,-0.3672812581062317
2019-11-22,T10,-0.3672812581062317
2019-11-22,T11,-0.3672812581062317
2019-11-22,T12,-0.3672812581062317
2019-11-22,T13,-0.3672812581062317
2019-11-22,T14,-0.3672812581062317
2019-11-22,T15,-0.3672812581062317
2019-11-22,T16,-0.3672812581062317
2019-11-22,T17,-0.3672812581062317
2019-11-22,T18,-0.3672812581062317
2019-11-22,T19,-0.3672812581062317
2019-12-03,T1,
2019-12-03,T2,
2019-12-03,T3,
2019-12-03,T4,
2019-12-03,T5,
2019-12-03,T6,
2019-12-03,T7,
2019-12-03,T8,
2019-12-03,T9,
2019-12-03,T10,
2019-12-03,T11,
2019-12-03,T12,
2019-12-03,T13,
2019-12-03,T14,
2019-12-03,T15,
2019-12-03,T16,
2019-12-03,T17,
2019-12-03,T18,
2019-12-03,T19,
2019-12-08,T1,-0.33451610803604126
2019-12-08,T2,-0.33451610803604126
2019-12-08,T3,-0.33451610803604126
2019-12-08,T4,-0.33451610803604126
2019-12-08,T5,-0.33451610803604126
2019-12-08,T6,-0.33451610803604126
2019-12-08,T7,-0.33451610803604126
2019-12-08,T8,-0.33451610803604126
2019-12-08,T9,-0.33451610803604126
