dates,transect_id,longitude,latitude
2021-09-23 05:37:45+00:00,T17,266580.609052794,580456.6201979003
2021-09-23 05:37:45+00:00,T18,266629.34685800667,580459.5188057737
2021-09-23 05:37:45+00:00,T19,266705.0660205584,580447.7473998687
2021-10-03 05:37:46+00:00,T1,266767.18673418596,580490.4571333005
2021-10-03 05:37:46+00:00,T2,266702.32164627867,580569.9260809629
2021-10-03 05:37:46+00:00,T3,266624.0571479219,580598.1966682118
2021-10-03 05:37:46+00:00,T4,266575.7304333013,580605.4819943537
2021-10-03 05:37:46+00:00,T5,266544.29627711995,580604.1031904492
2021-10-03 05:37:46+00:00,T6,266518.36647167976,580603.139057539
2021-10-03 05:37:46+00:00,T7,266492.2242448387,580602.3008754028
2021-10-03 05:37:46+00:00,T8,266456.08041538735,580601.0915132773
2021-10-03 05:37:46+00:00,T9,266396.66238700534,580596.2641937466
2021-10-03 05:37:46+00:00,T10,266315.08368951257,580553.9508415655
2021-10-03 05:37:46+00:00,T11,266340.9164580844,580500.1302531274
2021-10-03 05:37:46+00:00,T12,266405.55220629886,580477.1615159034
2021-10-03 05:37:46+00:00,T13,266461.83688114263,580471.8697288575
2021-10-03 05:37:46+00:00,T14,266493.5828370545,580470.1672708188
2021-10-03 05:37:46+00:00,T15,266519.9616684733,580466.7595247861
2021-10-03 05:37:46+00:00,T16,266545.32660855865,580463.557408855
2021-10-03 05:37:46+00:00,T17,266580.9155051546,580458.2652020112
2021-10-03 05:37:46+00:00,T18,266628.6438416722,580462.9141311976
2021-10-03 05:37:46+00:00,T19,266702.80488128983,580450.886473842
